### Curve 0 ###
0.0463738 -0.223552 -0.0622411
0.0555911 -0.13047 -0.064932
0.0408852 -0.0304139 -0.0401051
0.0449719 0.0523064 -0.0348482
### Curve 1 ###
0.0417805 0.0472577 -0.0379628
0.0199102 -0.00205096 -0.044094
-0.0267978 -0.0431846 -0.040915
-0.0451033 -0.0967969 -0.0472122
### Curve 2 ###
0.0453382 0.0474474 -0.0369946
0.0615623 0.0236515 -0.0446241
0.0723151 -0.00860971 -0.0479192
0.079136 -0.0375875 -0.055691
### Curve 3 ###
0.045444 -0.227866 -0.0666728
0.0987155 -0.215126 -0.0694096
0.158178 -0.229518 -0.0565288
0.217591 -0.231515 -0.0534822
### Curve 4 ###
0.211014 -0.221391 -0.0535694
0.17586 -0.212187 -0.0592137
0.133666 -0.173544 -0.0592688
0.0935756 -0.16544 -0.0520387
### Curve 5 ###
0.197344 -0.234179 -0.0553057
0.154214 -0.243228 -0.0530173
0.11313 -0.280698 -0.0516457
0.0675861 -0.280334 -0.0464062
### Curve 6 ###
0.154864 -0.0288432 -0.0869454
-0.0605769 -0.0932941 -0.0947486
0.297053 -0.171948 -0.155585
0.149687 -0.0306331 -0.111251
### Curve 7 ###
0.108281 -0.0444465 -0.0980071
0.135412 -0.0517126 -0.111697
0.153291 -0.0809754 -0.124176
0.184241 -0.0807796 -0.134235
### Curve 8 ###
0.119409 -0.0975796 -0.120454
0.131492 -0.0679015 -0.113089
0.162889 -0.0511759 -0.105474
0.172363 -0.0283624 -0.0894839
### Curve 9 ###
-0.243535 0.116304 -0.172939
-0.238861 0.114076 -0.193911
-0.222988 0.0892636 -0.189374
-0.221048 0.0747057 -0.200619
### Curve 10 ###
-0.229597 0.127682 -0.196537
-0.22879 0.111468 -0.187537
-0.245994 0.097816 -0.191745
-0.241453 0.0811058 -0.168867
### Curve 11 ###
-0.238131 -0.352819 0.00379998
-0.236443 -0.35278 0.00252446
-0.231325 -0.373551 -0.0021594
-0.231876 -0.385445 -0.00927965
### Curve 12 ###
-0.245266 -0.361114 -0.00841026
-0.239943 -0.363799 -0.00514542
-0.227142 -0.362891 0.00112221
-0.22234 -0.383541 0.00448672
